CMDLINE /usr/bin/python3 transfer_attacks.py
FUNC adversarial_attacks.get_max_eigenpair 2712.1758 1619102115.9410 2712.1758 1619102116.2874 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1758 1619102116.3461 2712.1758 1619102116.6550 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1758 1619102116.7258 2712.1797 1619102116.9506 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1797 1619102117.0149 2712.1797 1619102117.5260 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1797 1619102117.5920 2712.1797 1619102117.8340 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1797 1619102117.9007 2712.1797 1619102118.2071 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1797 1619102118.2749 2712.1797 1619102118.5784 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1797 1619102118.6403 2712.1797 1619102118.8569 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1797 1619102118.9239 2712.1797 1619102119.4168 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1797 1619102119.4840 2712.1836 1619102119.7093 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1836 1619102119.7688 2712.1836 1619102120.2789 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1836 1619102120.3435 2712.1836 1619102120.6520 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1836 1619102120.7161 2712.1836 1619102121.0630 1
FUNC adversarial_attacks.get_max_eigenpair 2712.1836 1619102121.1304 2712.7695 1619102121.4289 1
FUNC adversarial_attacks.get_max_eigenpair 2712.7695 1619102121.4893 2712.7695 1619102121.7749 1
FUNC adversarial_attacks.get_max_eigenpair 2712.7695 1619102121.8450 2712.7695 1619102122.3351 1
FUNC adversarial_attacks.get_max_eigenpair 2712.7695 1619102122.4027 2712.7695 1619102122.7104 1
FUNC adversarial_attacks.get_max_eigenpair 2712.7695 1619102122.7772 2712.7695 1619102123.0758 1
FUNC adversarial_attacks.get_max_eigenpair 2712.7695 1619102123.1354 2713.0000 1619102123.2500 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5664 1619102123.9668 2713.5781 1619102124.5065 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5781 1619102124.5959 2713.5781 1619102124.9044 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5781 1619102124.9655 2713.5781 1619102125.3910 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5781 1619102125.4558 2713.5820 1619102125.8887 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5820 1619102125.9528 2713.5820 1619102126.2252 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5820 1619102126.2853 2713.5820 1619102126.5430 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5820 1619102126.6077 2713.5820 1619102126.9151 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5820 1619102127.0026 2713.5820 1619102127.2426 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5820 1619102127.3066 2713.5820 1619102127.7234 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5820 1619102127.8013 2713.5820 1619102128.0743 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5820 1619102128.1442 2713.5859 1619102128.8753 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5859 1619102128.9463 2713.5859 1619102129.2019 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5859 1619102129.2656 2713.5859 1619102129.6481 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5859 1619102129.7211 2713.5859 1619102130.0632 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5859 1619102130.1234 2713.5859 1619102130.3882 1
FUNC adversarial_attacks.get_max_eigenpair 2713.5859 1619102130.4590 2713.6016 1619102130.6836 1
FUNC adversarial_attacks.get_max_eigenpair 2713.6016 1619102130.7411 2713.6016 1619102131.0306 1
FUNC adversarial_attacks.get_max_eigenpair 2713.6016 1619102131.0972 2713.6055 1619102131.4104 1
FUNC adversarial_attacks.get_max_eigenpair 2713.6055 1619102131.4860 2713.6328 1619102132.3195 1
FUNC adversarial_attacks.get_max_eigenpair 2713.6328 1619102132.3802 2713.7422 1619102132.6598 1
FUNC adversarial_attacks.get_max_eigenpair 2713.7422 1619102132.7385 2714.3984 1619102133.0288 1
FUNC adversarial_attacks.get_max_eigenpair 2714.3984 1619102133.1045 2714.3984 1619102133.4633 1
FUNC adversarial_attacks.get_max_eigenpair 2714.3984 1619102133.5370 2714.3984 1619102133.8362 1
FUNC adversarial_attacks.get_max_eigenpair 2714.3984 1619102133.9084 2718.5039 1619102134.1527 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5039 1619102134.2133 2718.5039 1619102134.6295 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5039 1619102134.7003 2718.5039 1619102134.9509 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5039 1619102135.0198 2718.5039 1619102135.3848 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5039 1619102135.4430 2718.5898 1619102135.7829 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102135.8459 2718.5898 1619102136.0896 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102136.1524 2718.5898 1619102136.4931 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102136.5640 2718.5898 1619102136.8488 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102136.9091 2718.5898 1619102137.2986 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102137.3689 2718.5898 1619102137.6842 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102137.7461 2718.5898 1619102138.0309 1
FUNC adversarial_attacks.get_max_eigenpair 2718.5898 1619102138.0920 2719.8086 1619102138.4300 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8086 1619102138.5123 2719.8086 1619102138.8543 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8086 1619102138.9176 2719.8086 1619102139.2241 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8086 1619102139.2826 2719.8086 1619102139.5636 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8086 1619102139.6331 2719.8086 1619102139.8742 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8086 1619102139.9347 2719.8086 1619102140.0504 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8477 1619102140.7976 2719.8555 1619102141.1221 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8555 1619102141.1815 2719.8555 1619102141.5259 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8555 1619102141.5918 2719.8555 1619102141.9275 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8555 1619102141.9964 2719.8555 1619102142.3620 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8555 1619102142.4350 2719.8594 1619102142.7444 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8594 1619102142.8164 2719.8594 1619102143.0576 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8594 1619102143.1260 2719.8594 1619102143.4323 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8594 1619102143.4936 2719.8594 1619102143.7540 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8594 1619102143.8252 2719.8594 1619102144.0972 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8594 1619102144.1623 2719.8594 1619102144.4401 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8594 1619102144.4984 2719.8594 1619102144.8542 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8594 1619102144.9234 2719.8633 1619102145.1757 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8633 1619102145.2399 2719.8633 1619102145.7407 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8633 1619102145.8005 2719.8633 1619102146.1038 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8633 1619102146.1749 2719.8633 1619102146.4363 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8633 1619102146.4966 2719.8633 1619102146.7851 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8633 1619102146.8473 2719.8633 1619102147.0755 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8633 1619102147.1356 2719.8672 1619102147.5124 1
FUNC adversarial_attacks.get_max_eigenpair 2719.8672 1619102147.5794 3448.3594 1619102175.0837 1
FUNC adversarial_attacks.get_OSSA_attack_accuracy 2664.4805 1619102106.6698 2713.4180 1619102123.4066 0
FUNC adversarial_attacks.get_OSSA_attack_accuracy 2713.4219 1619102123.4073 2719.7500 1619102140.2106 0
FUNC adversarial_attacks.get_OSSA_attack_accuracy 2719.7500 1619102140.2111 3448.2891 1619102175.1789 0
MEM 3404.457031 1619102173.5006
MEM 3407.636719 1619102173.6010
MEM 3409.898438 1619102173.7014
MEM 3412.296875 1619102173.8018
MEM 3415.316406 1619102173.9022
MEM 3417.742188 1619102174.0025
MEM 3420.132812 1619102174.1028
MEM 3423.066406 1619102174.2032
MEM 3425.566406 1619102174.3039
MEM 3428.503906 1619102174.4043
MEM 3431.281250 1619102174.5046
MEM 3433.929688 1619102174.6049
MEM 3436.742188 1619102174.7052
MEM 3439.496094 1619102174.8056
MEM 3442.253906 1619102174.9060
MEM 3445.207031 1619102175.0062
MEM 3448.394531 1619102175.1066
MEM 3450.316406 1619102175.2070
MEM 3457.582031 1619102175.3073
MEM 3457.582031 1619102175.4078
MEM 3021.839844 1619102175.5082
MEM 2764.250000 1619102175.6088
MEM 2765.617188 1619102175.7093
MEM 2766.585938 1619102175.8098
MEM 0.000000 1619102175.9102
MEM 0.000000 1619102176.0106
MEM 0.000000 1619102176.1111
MEM 0.000000 1619102176.2116
MEM 0.000000 1619102176.3120
MEM 0.000000 1619102176.4125
MEM 0.000000 1619102176.5130
MEM 0.000000 1619102176.6133
MEM 0.000000 1619102176.7137
MEM 0.000000 1619102176.8142
MEM 0.000000 1619102176.9147
MEM 0.000000 1619102177.0151
MEM 0.000000 1619102177.1156
MEM 0.000000 1619102177.2160
MEM 0.000000 1619102177.3165
MEM 0.000000 1619102177.4170
MEM 0.000000 1619102177.5175
MEM 0.000000 1619102177.6180
MEM 0.000000 1619102177.7185
MEM 0.000000 1619102177.8190
MEM 0.000000 1619102177.9194
MEM 0.000000 1619102178.0199
MEM 0.000000 1619102178.1204
MEM 0.000000 1619102178.2209
MEM 0.000000 1619102178.3213
MEM 0.000000 1619102178.4217
MEM 0.000000 1619102178.5220
