CMDLINE /usr/bin/python3 transfer_attacks.py
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102835.6369 2719.5820 1619102835.9266 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102835.9939 2719.5820 1619102836.3646 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102836.4236 2719.5820 1619102836.7669 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102836.8258 2719.5820 1619102837.1377 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102837.2024 2719.5820 1619102837.4865 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102837.5491 2719.5820 1619102837.7958 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5820 1619102837.8609 2719.5820 1619102837.9863 1
FUNC adversarial_attacks.get_max_eigenpair 2719.5938 1619102838.6671 2719.6016 1619102838.9964 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6016 1619102839.0570 2719.6016 1619102839.4033 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6016 1619102839.4670 2719.6055 1619102839.8077 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6055 1619102839.8687 2719.6055 1619102840.2441 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6055 1619102840.3073 2719.6055 1619102840.6190 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6055 1619102840.6774 2719.6055 1619102840.9164 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6055 1619102840.9731 2719.6055 1619102841.2801 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6055 1619102841.3388 2719.6055 1619102841.6013 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6055 1619102841.6593 2719.6055 1619102841.9158 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102841.9754 2719.6094 1619102842.2679 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102842.3374 2719.6094 1619102842.6954 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102842.7543 2719.6094 1619102842.9970 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102843.0629 2719.6094 1619102843.5508 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102843.6155 2719.6094 1619102843.8996 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102843.9591 2719.6094 1619102844.2280 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102844.2863 2719.6094 1619102844.5835 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102844.6530 2719.6094 1619102844.9022 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102844.9635 2719.6094 1619102845.3423 1
FUNC adversarial_attacks.get_max_eigenpair 2719.6094 1619102845.4050 2719.9375 1619102848.4855 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9453 1619102848.5474 2719.9453 1619102848.8601 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9453 1619102848.9542 2719.9609 1619102849.2574 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102849.3179 2719.9609 1619102849.6687 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102849.7270 2719.9609 1619102850.0092 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102850.0690 2719.9609 1619102850.2929 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102850.3554 2719.9609 1619102850.7644 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102850.8236 2719.9609 1619102851.0152 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102851.0854 2719.9609 1619102851.3815 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102851.4400 2719.9609 1619102851.7980 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102851.8619 2719.9609 1619102852.1300 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102852.1881 2719.9609 1619102852.5391 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102852.5985 2719.9609 1619102852.8014 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102852.8645 2719.9609 1619102853.2304 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102853.2968 2719.9609 1619102853.6385 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102853.6972 2719.9609 1619102854.0083 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102854.0680 2719.9609 1619102854.3347 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102854.3957 2719.9609 1619102854.6767 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102854.7398 2719.9609 1619102855.1208 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102855.1804 2719.9609 1619102855.4781 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102855.5736 2719.9609 1619102855.8028 1
FUNC adversarial_attacks.get_max_eigenpair 2719.9609 1619102855.8883 2719.9609 1619102855.9963 1
FUNC adversarial_attacks.get_OSSA_attack_accuracy 2663.5977 1619102804.6204 2719.3281 1619102821.3318 0
FUNC adversarial_attacks.get_OSSA_attack_accuracy 2719.3320 1619102821.3326 2719.4922 1619102838.1440 0
FUNC adversarial_attacks.get_OSSA_attack_accuracy 2719.4922 1619102838.1452 2719.8828 1619102856.1597 0
MEM 2719.960938 1619102855.9915
MEM 2719.976562 1619102856.0920
MEM 2668.421875 1619102856.1926
MEM 2668.421875 1619102856.2932
MEM 2670.621094 1619102856.3935
MEM 0.000000 1619102856.4939
MEM 0.000000 1619102856.5943
MEM 0.000000 1619102856.6947
MEM 0.000000 1619102856.7950
MEM 0.000000 1619102856.8954
MEM 0.000000 1619102856.9959
